atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.23750632283694,66.28112183915283,0.45233879985091313,98.35687370737958,-0.012455062324503482,-0.016344557592218353,-0.014399809958360918,-0.003889495267714871,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.26469984385345,66.27192836031078,0.4524902161759225,98.32968018636306,-0.00827085994270671,-0.018730595392035712,-0.013500727667371211,-0.010459735449329002,"[(-0.062, -0.15629, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,103.7359613453746,48.7154528648597,0.5776125139768915,75.85841868484191,-0.012598754987684424,-0.014892860319063887,-0.013745807653374156,-0.002294105331379463,"[(0.11963, 0.112, 1.031, 2.849)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,86.20659933627547,61.381222986163664,0.48000722139396196,93.38778069394104,-0.013976454216355419,-0.01771929133500906,-0.01584787277568224,-0.0037428371186536413,"[(-0.06135, -0.16419, 1.034, 3.027)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,76.48073195425802,70.67521709264129,0.4258525903838986,103.1136480759585,-0.013808100250555018,-0.01629961994957796,-0.015053860100066489,-0.0024915196990229413,"[(-0.04394, -0.15086, 1.027, 3.017)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,80.19055576370161,67.03420243652604,0.4465092713380544,99.4038242665149,-0.008252812602472792,-0.01852531158312056,-0.013389062092796677,-0.01027249898064777,"[(-0.06188, -0.15623, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,103.75478762915527,48.720941795780064,0.5777173406634365,75.83959240106124,-0.012599970632390524,-0.014892750580740174,-0.01374636060656535,-0.0022927799483496505,"[(0.11963, 0.112, 1.031, 2.849)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,86.22960923867406,61.34069080617478,0.4801353428997391,93.36477079154245,-0.013975982930742356,-0.017719309479805385,-0.01584764620527387,-0.0037433265490630294,"[(-0.06135, -0.16419, 1.034, 3.027)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,76.45144662393254,70.66784856561519,0.4256895266492732,103.14293340628397,-0.013806320996593298,-0.01629927191318766,-0.01505279645489048,-0.0024929509165943636,"[(-0.04394, -0.15086, 1.027, 3.017)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,80.2072902381733,67.02693113647086,0.4466024506149832,99.38708979204321,-0.008252210662261311,-0.018525334759045366,-0.013388772710653338,-0.010273124096784055,"[(-0.06188, -0.15623, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.10411978375187,48.63599743885071,0.5796624580693254,75.49026024646464,-0.01327141634684198,-0.013513618505450221,-0.0133925174261461,-0.0002422021586082415,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.71084053005156,61.88206599501315,0.47724678531494596,93.88353950016496,-0.012983504131699103,-0.017176312345990506,-0.015079908238844805,-0.004192808214291403,"[(-0.06114, -0.16357, 1.033, 3.028)]"
