product,Sterimol_L,Sterimol_B1,Sterimol_B5,SASA_Area,SASA_Volume,Disp_int,Disp_Volume,Disp_Area,XTB_ip,XTB_ea,XTB_HOMO,XTB_LUMO,XTB_Dipol_1,XTB_Dipole_2,XTB_Dipole_3,XTB_Electrophilicity,XTB_Nucleophilicity
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6]([C:7]([CH2:8][CH2:9][CH2:10][CH2:11][CH3:12])=[O:13])[cH:14][c:15]2[C@H:16]([CH3:17])[CH2:18][C:19]1=[O:20],9.487413887821743,2.486493471985741,11.149937715301112,529.4994053020853,838.7592265805112,18.287110116354505,374.095333275412,380.7087539599227,12.577853886058,5.231301196252018,-0.3886358584383742,-0.2812073107640723,0.0605256880550433,-0.3597877137317935,-0.6421428001357004,1.1210735397313856,-7.731853886058001
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6]([F:7])[cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.743422886027586,2.21403479969391,6.263520229554134,367.0592333384812,558.0309404239141,17.90678227107815,234.45532203574152,244.58163607979063,13.045734702806344,4.19782536230152,-0.3859283420424762,-0.2497862743477142,0.2186569323083491,0.2746250614523224,0.1146489188754298,0.8056431358856779,-8.199734702806344
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6]([Cl:7])[cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.745497340728078,2.216424192087099,6.88407843558886,382.1899677246302,584.6168989677508,18.364945366619864,250.90978334789637,257.6097591943365,12.758801923766123,4.358677638739628,-0.382831958909431,-0.2515599913015488,0.076867256373896,0.4699984762413156,0.0653044271533485,0.8204900436930961,-7.912801923766125
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9][c:10]2[C@H:11]([CH3:12])[CH2:13][C:14]1=[O:15],6.733631126003812,2.2555557055412105,7.858900518336856,400.3596609677353,615.1405692486484,17.82730721911172,264.9203584222297,273.20428985583027,12.36856918881963,3.8052125953790825,-0.365773765335766,-0.2321434256088639,1.609905247261498,0.1259594362217291,-0.5174016038594418,0.6132743428282577,-7.522569188819629
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][cH:9][cH:10][cH:11][cH:12]3)[cH:13][c:14]2[C@H:15]([CH3:16])[CH2:17][C:18]1=[O:19],7.88218334077575,2.319414949289897,9.405023255054996,468.6814820245828,740.1071080551287,19.21722937518804,324.2146983945429,328.16115195961817,12.286022476024094,4.705256077890163,-0.3725500608491458,-0.2510985265920619,1.2540469397275946,-0.0635648364390949,-0.2347686471383872,0.8785303590931748,-7.440022476024094
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][c:6](-[c:7]3[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]3)[cH:15][c:16]2[C@H:17]([CH3:18])[CH2:19][C:20]1=[O:21],9.504031504925852,2.323105461561468,11.069488574786146,512.3608325999677,814.527716181243,19.079817925673176,358.60943820394857,361.9754505537495,11.938185626800976,4.643272090766487,-0.3658551925906334,-0.2474603658961776,1.5247318131074974,-0.2326190847259437,-0.4088003041141569,0.8133171731181277,-7.092185626800976
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([CH3:6])[cH:7][cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.731851845460598,2.288589133572585,6.825997059367877,384.870307160558,588.6259733855235,17.977816234023756,255.62728040690652,265.3912630901724,12.659943808271244,3.842684441271674,-0.373708591187895,-0.2358689472090303,1.058374555682836,-1.0145772936208983,-0.0594914670355306,0.6575832583404014,-7.813943808271244
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([CH2:6][CH3:7])[cH:8][cH:9][c:10]2[C@H:11]([CH3:12])[CH2:13][C:14]1=[O:15],6.734691958846794,2.2884757316207462,7.522971367009939,411.4702241760659,637.0333622253803,18.04987213943237,279.8360509766719,289.49330858897935,12.646372592312195,3.8653889777028168,-0.3738234612078971,-0.2360341029496506,1.3290663779689191,-0.5834415278657749,-0.0358364457770883,0.6620720114212765,-7.800372592312195
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]2[C@H:11]([CH3:12])[CH2:13][C:14]1=[O:15],6.74223574178169,2.288996796871481,7.840394599928917,400.4096772173966,615.1338350440233,17.80753332596789,264.5551300219993,272.7039693599132,12.552918618776562,3.862148277091994,-0.3726901989724827,-0.236961750889419,1.2870519399296991,-1.2643064626891662,0.0592181643150322,0.6501096380019293,-7.706918618776562
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([F:6])[cH:7][cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.749957364965041,2.256210768721844,6.235090283590439,366.7292413030613,557.5455579605233,17.8076981184461,234.9361607840225,243.481866527958,13.117734814050989,4.233704765348528,-0.3886508184176716,-0.2525519126738195,-0.4056038200230329,0.7432928478639915,0.0178992555522397,0.8254561042237851,-8.271734814050987
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([Cl:6])[cH:7][cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.751268883601641,2.319178334257117,6.855198819740245,382.2399744651387,584.66512977069,18.449981649897907,250.99302831717304,259.01096333072746,12.885997621314894,4.351321966677247,-0.3870433891001389,-0.2520962484195409,-0.326280160427675,0.7886052714547211,-0.0711785863791139,0.8338314481523643,-8.039997621314894
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([Br:6])[cH:7][cH:8][c:9]2[C@H:10]([CH3:11])[CH2:12][C:13]1=[O:14],6.750682714250423,2.338439726074567,7.105753394396917,389.2514224204167,597.1924808178985,18.941726843217573,259.5238122068485,265.46869223220136,12.996804437626563,4.542765934119364,-0.3923249227761194,-0.2585556571724167,-1.0438919210012765,-0.2507778669287521,-0.098227742070369,0.9105760624634596,-8.150804437626563
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([CH3:6])[c:7]([CH3:8])[cH:9][c:10]2[C@H:11]([CH3:12])[CH2:13][C:14]1=[O:15],6.794093523108452,2.288797511807533,6.803543908846169,405.76038276000014,630.5209624320445,18.068736320141685,280.53992061943774,284.5911984914274,12.40488229014936,3.802093532280989,-0.3677130852337966,-0.231902884502132,1.647419780619905,-0.4893396268154488,-0.0125862877565173,0.6167318407073314,-7.558882290149359
[CH3:1][N:2]1[c:3]2[cH:4][c:5]([CH3:6])[cH:7][c:8]([CH3:9])[c:10]2[C@H:11]([CH3:12])[CH2:13][C:14]1=[O:15],7.727090335022074,2.2704565607267164,6.814804931101094,403.7304048897877,628.1721791469181,18.145139401219936,276.7543148881396,280.1914226272295,12.550989708493006,3.7952881318632414,-0.3709680916467915,-0.2325402699823486,1.1964410158008054,1.0038385500904776,0.0014650656654169,0.6321511358787681,-7.704989708493006
[CH3:1][N:2]1[c:3]2[cH:4][c:5](-[c:6]3[cH:7][cH:8][cH:9][cH:10][cH:11]3)[cH:12][cH:13][c:14]2[C@H:15]([CH3:16])[CH2:17][C:18]1=[O:19],6.726928098019847,2.439928957591317,9.404754736691972,469.2114610064333,740.0219935779709,19.214506167901188,325.02508186905754,329.3616517423878,12.417211515004334,4.625333989457662,-0.3759939605812866,-0.2492318218659397,1.077317949192635,0.513101432107429,-0.559701740834889,0.8667763166839515,-7.571211515004334
[CH3:1][N:2]1[c:3]2[cH:4][c:5](-[c:6]3[cH:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][cH:15]3)[cH:16][cH:17][c:18]2[C@H:19]([CH3:20])[CH2:21][C:22]1=[O:23],6.7339445784038,2.4582517649854325,11.09109009897188,523.6288032065987,836.2572965688527,19.096776324222745,359.75671873197825,363.8410120467688,12.829793718448215,5.303938980416008,-0.3876441857191998,-0.2762928435655826,-0.8890134005262018,-1.007788123950783,-0.1455840327840465,1.1836338435909446,-7.983793718448217
[O:1]=[C:2]1[CH2:3][C@@H:4]([CH3:5])[c:6]2[cH:7][cH:8][cH:9][c:10]3[c:11]2[N:12]1[CH2:13][CH2:14][CH2:15]3,8.693488186061,2.5006674805527087,5.490710137637599,383.1799788854324,594.7114825460891,18.4794160472286,263.30118511891226,268.8929677100884,12.688200953649249,3.862805118896885,-0.3736837772912355,-0.2362232300185404,-0.3507083107897908,1.2556534025479804,-0.275783717441544,0.6663435440194171,-7.842200953649248
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C@H:9]([CH2:10][CH3:11])[CH2:12][C:13]1=[O:14],7.113613909726731,2.218681130443645,5.664403459118082,378.0402569675179,582.270322262895,18.059133496076555,256.7158035270329,262.19151494270034,12.792837681884452,3.8976255445419983,-0.3771559082129314,-0.2392817636303206,-0.1490301606057777,1.2784899857573169,0.0049682433732514,0.6882703691521544,-7.9468376818844515
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C@H:9]([CH:10]([CH3:11])[CH3:12])[CH2:13][C:14]1=[O:15],7.617055090895981,2.1718257055793257,5.695218840084792,391.2405711632148,615.9237205190606,18.263801589761773,276.6161086768268,274.9938565622369,12.701519344558427,3.885911335770415,-0.3760365074600249,-0.2380096992539914,0.1113202479099481,1.2236907285810734,-0.1235386329783621,0.6741872514610185,-7.855519344558427
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[C@H:9]([c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][C:17]1=[O:18],7.086175360030143,2.190144766379066,7.221703971545869,432.9413767396617,685.168430887196,19.421843360578485,299.9251000156669,301.9636960169736,12.59333692687732,4.298726113040826,-0.3787537568649044,-0.2413205283433581,-0.5283470180610885,-0.914328188900428,0.7133009244528306,0.7812438241875966,-7.74733692687732
[CH3:1][N:2]1[c:3]2[cH:4][cH:5][cH:6][cH:7][c:8]2[CH2:9][C@H:10]([CH3:11])[C:12]1=[O:13],6.7880746881124425,2.22338399276596,5.67137322255412,358.82074638069656,541.3030352332541,17.853753846090747,231.71498385719636,242.38458631691185,12.817745151738198,3.874862003717359,-0.376896052465108,-0.2389190079902428,-0.9203926013273273,0.7354753158055638,0.1296891020774268,0.6850209788867374,-7.971745151738197
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[CH2:7][C@@H:8]([c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[O:15]2,4.606042758930116,1.949807655880932,6.292623649001413,395.5322654513601,597.8810508044769,18.591747535043925,251.9127684130352,265.0541189096815,12.56546636526232,3.94325892820922,-0.3708318497910849,-0.2285743560650081,0.2038579727956615,-0.2545388662197618,0.5464492450806818,0.6736636769918692,-7.71946636526232
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[CH2:7][C@@H:8]([c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[O:15]2,4.606042885341095,1.9498915295673516,6.29262998562538,395.52226814712,597.9500808202757,18.6554461040981,252.02422017757863,266.1547281571917,12.56546693952021,3.9432598696757952,-0.3708318452292732,-0.228574343160248,-0.2116904141541136,0.2864200423509202,-0.5273529702197518,0.6736640052656793,-7.71946693952021
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[CH2:7][C@@H:8]([c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[O:15]2,4.606042799478876,1.9494911023300363,6.292600723861918,395.6222675053005,598.0206925124038,18.64899923099567,251.99309672167004,265.2544813392001,12.5654663061201,3.9432591359175504,-0.3708318501758696,-0.2285742784487763,-0.2645497276534256,-0.1725708909594159,0.5524315786449308,0.6736637272053594,-7.719466306120099
[CH3:1][C@@H:2]1[CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]21,7.490927436819446,2.0138564404458066,8.100934379417852,453.25171253460144,710.7516928737016,18.041877423343035,316.6711220372067,324.78360422439096,12.4475808604719,3.5089520181568,-0.3668250627392882,-0.2232488197406203,0.0503820914101931,1.281818915039272,-0.23771538017436,0.5488030222493234,-7.6015808604719
[CH3:1][C@@H:2]1[CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]21,7.490914404487308,2.014157971893489,8.100938887464315,453.2317191052122,710.7377826544932,18.074249001966574,314.91864843619794,324.28555874943106,12.447581110246684,3.508951489228312,-0.3668252288500696,-0.2232489617031814,0.095269685041968,1.0233612833112624,0.8035992118193811,0.5488029255290627,-7.601581110246684
[CH3:1][C@@H:2]1[CH2:3][N:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]21,7.490911206940026,2.0144218960480123,8.100939360024109,452.5617126610087,709.6902159184278,18.08869122707453,315.56071379790075,323.885327099121,12.447581141883145,3.5089519818082437,-0.366825061748853,-0.2232488849649768,-0.1020134831728407,-1.2644526665853189,0.3047317551738253,0.5488030456772204,-7.601581141883143
[CH3:1][C@H:2]1[N:3]([C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[CH2:17]1,5.562957952343095,2.0769222832101466,6.9197910198358965,444.3217984881532,703.3504653923903,18.330340679785,315.6051989502435,323.9817643670135,12.441351044710425,3.4768983415217134,-0.3666804301002275,-0.2224547910944898,0.0475109100393988,-1.2968909287720451,0.2459032541519952,0.5405542131669496,-7.595351044710423
[CH3:1][C@H:2]1[N:3]([C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[CH2:17]1,5.562960296563764,2.076530958467961,6.919792109768963,444.4818025560344,703.3874000097748,18.266488178588453,314.1126818145166,321.7821419928465,12.441350860299044,3.476898294213002,-0.3666803752455841,-0.2224547762229038,-0.0146458967515292,-1.3206721827646106,-0.0160312098091215,0.5405541811989808,-7.595350860299042
[CH3:1][C@H:2]1[N:3]([C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[CH2:17]1,5.562959892758425,2.076588305215778,6.919790932916506,444.4218025116834,703.4663063048447,18.27169560209036,314.58461567545146,322.7827923755113,12.441351691537236,3.4768982602173035,-0.3666804081588463,-0.2224548076166025,-0.306949793248445,0.1578350868412983,-1.2749561127068283,0.5405542674565414,-7.595351691537235
[CH3:1][C@H:2]1[N:3]([C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10])[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[CH2:17]1,5.562962836225784,2.0769213917794698,6.91979188071436,444.5817990909008,703.6040849131414,18.211257269609693,313.9924163200496,321.6839198564902,12.44135078612146,3.476898167314689,-0.3666803995136937,-0.2224548493094935,-0.0044546204312938,1.2876251247043875,-0.2943764379989098,0.5405541431056833,-7.595350786121461
[CH3:1][CH:2]1[CH2:3][CH2:4][c:5]2[c:6]([n:8][c:9](-[c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[c:16](-[c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[n:23]2)[CH2:7]1,13.035619017237112,2.063703363620796,8.71058396639287,540.8230564525388,870.8128210720405,19.922965156046384,391.0141570936755,392.8156558197738,11.847364432421198,4.947313138252277,-0.3451137962667124,-0.2622020726988007,0.3217398353702361,-0.0563448662528316,0.0087197316722626,0.9139067689899012,-7.001364432421198
[F:1][C:2]([F:3])([F:4])[CH:5]1[CH2:6][CH2:7][c:8]2[c:9]([n:11][c:12](-[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[c:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[n:26]2)[CH2:10]1,12.716174737193256,2.180373328509411,11.261824878849616,563.2807480590417,914.75003600629,19.86230795074711,400.67415778603487,401.4943563399007,12.206210830530216,5.253707356283639,-0.359075999181375,-0.2756559261332154,-1.31695135121466,-0.4552385916289565,-0.1108574768477654,1.0848709601610875,-7.360210830530217
[CH3:1][CH2:2][CH:3]1[CH2:4][CH2:5][c:6]2[c:7]([n:9][c:10](-[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[c:17](-[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[n:24]2)[CH2:8]1,9.21301745271319,1.9712619193726535,11.81897789584654,566.0030687885527,916.4891033773968,19.96660897739727,414.0651802844632,415.615630652778,11.83116457992709,4.94139584412557,-0.3446494302717517,-0.2620497224142072,0.3292298426912574,-0.0363024506933487,0.0189070587307634,0.9095794402021468,-6.9851645799270905
[CH3:1][CH2:2][CH2:3][CH:4]1[CH2:5][CH2:6][c:7]2[c:8]([n:10][c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[n:25]2)[CH2:9]1,15.159796865290089,1.989787908849992,7.552652339534024,596.1330622424583,966.7148886382088,19.825552767562144,437.2473558892679,439.1170568946558,11.811033115605198,4.943338175844742,-0.3446360758749943,-0.2620544385613224,0.3353295442969664,0.0308632616867561,0.014463677513266,0.9078207589262112,-6.965033115605198
[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]1[CH2:6][CH2:7][c:8]2[c:9]([n:11][c:12](-[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[c:19](-[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[n:26]2)[CH2:10]1,11.522876326278473,1.9911864338895373,13.024800056655351,626.3230364423129,1017.7763463730016,19.737165130688197,460.54236979794143,461.9190405635615,11.788093881193914,4.937412371344126,-0.344479732208555,-0.2620987787313302,0.3269248019906472,-0.0194052896956409,-0.0321908380186932,0.9026512569107964,-6.942093881193914
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH:11]1[CH2:12][CH2:13][c:14]2[c:15]([n:17][c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25](-[c:26]3[cH:27][cH:28][cH:29][cH:30][cH:31]3)[n:32]2)[CH2:16]1,16.392374711488195,2.0127814586385453,15.1570720952256,801.42310328526,1313.9937256199948,19.38583424369145,602.6936148976349,602.2256916055393,11.613596809910108,4.949409114647806,-0.3447869001387459,-0.2619356424636226,0.3348465476003441,-0.1259540473645617,0.0467804938549929,0.8855303259404173,-6.767596809910108
[CH3:1][CH:2]([CH2:3][CH:4]1[CH2:5][CH2:6][c:7]2[c:8]([n:10][c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[c:18](-[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[n:25]2)[CH2:9]1)[CH3:26],14.81322176028931,3.0370178555170755,8.199365319560707,614.823221807929,1006.83553293683,19.84282037987665,459.69824523306886,453.7180860279636,11.791258794948854,4.937650976924513,-0.3444301368626983,-0.261920005907007,0.3489637408031996,0.034006729421089,0.0151280657341503,0.90313927445737,-6.945258794948854
[CH:1]1([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[CH2:2][CH2:3][c:4]2[c:5]([n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[n:22]2)[CH2:6]1,6.877837706853511,2.590664673601202,8.67572268932771,624.5542662864734,1021.3702253009084,20.652497895307057,458.25462553295023,455.98399012395794,11.752107813889914,5.129147455743965,-0.3466505612998456,-0.2638623082536379,0.1502990327548157,0.0355634840817478,0.0580351355895089,0.9754963893976004,-6.906107813889914
[CH:1]1([CH2:23][c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[CH2:2][CH2:3][c:4]2[c:5]([n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[n:22]2)[CH2:6]1,5.205091156254325,2.6034763392716003,8.686541254922115,648.1942576668703,1067.7432401186973,20.65769369186873,484.0054423651844,479.3863713825348,11.69290338322222,5.092596312835179,-0.3450760765076716,-0.2627794497741035,0.1881187690890815,-0.181974721657347,0.0976950422009237,0.9529431244896572,-6.846903383222221
[CH:1]1([CH2:23][CH2:24][c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[CH2:2][CH2:3][c:4]2[c:5]([n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[n:22]2)[CH2:6]1,4.730579464475355,3.163889814121072,8.260611982777847,671.5743546595746,1110.6888110099023,20.64323784228056,503.0542663331782,493.88849449189416,11.662162122280106,5.112482187772547,-0.3458036089201824,-0.2621559901223133,0.2314196319375598,0.0054654245915322,-0.2415778391717691,0.9573721717001126,-6.816162122280106
[CH:1]1([CH2:23][CH2:24][c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[CH2:2][CH2:3][c:4]2[c:5]([n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[n:22]2)[CH2:6]1,4.730333927784913,3.147703030396068,8.211913673249752,671.9943754997347,1111.2145216298345,20.72765811155828,506.400260206604,495.8869630761839,11.663858289575348,5.1153754535614215,-0.346009991200777,-0.2620510068663684,0.2165144455626606,0.1735162571153474,0.1990178356665515,0.95878853521648,-6.817858289575348
[CH3:1][C:2]([CH3:3])([CH3:4])[Si:5]([O:6][CH2:7][CH:8]1[CH2:9][CH2:10][c:11]2[c:12]([n:14][c:15](-[c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[c:22](-[c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3)[n:29]2)[CH2:13]1)([c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1)[c:36]1[cH:37][cH:38][cH:39][cH:40][cH:41]1,17.272185528525995,2.8842811908431902,10.371251915478071,871.6758158891176,1516.7343604737298,21.640406717870786,720.6121088195608,679.2688606486377,11.29991241750348,5.409201060250753,-0.3479596310018756,-0.265120372168892,0.095769132131565,-0.2265701879870687,-0.2781527243311799,1.0448628054711775,-6.45391241750348
[CH3:1][CH:2]1[c:3]2[c:4]([n:8][c:9](-[c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:10](-[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[n:17]2)[CH2:5][CH2:6][CH2:7]1,7.603947657227319,2.0166821573935407,10.153612582057336,532.5130666966951,864.5558756439603,20.084983397347195,390.059883898601,390.91751295047175,11.819489412837047,4.945387827753274,-0.344393851475964,-0.2621200507747978,0.2422719140941067,-0.0689978678881679,-0.0220970145388339,0.9096751015618522,-6.973489412837047
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[CH2:7][C@@H:8]([c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[O:15]2,4.606042755557059,1.9498547230946064,6.292438988603333,395.522266812985,597.9980110364096,18.64577372779552,253.02797822870608,265.8537826092023,12.565460600869454,3.943254465012312,-0.3708317734562627,-0.2285739947149006,-0.2433433562078324,-0.3932080156183151,0.4371594184621947,0.6736617571716182,-7.719460600869453
[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[C@H:8]1[O:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]2[CH2:16]1,6.8711144771800265,1.9136546088565916,8.609628905765387,412.8423536999923,636.542116995271,18.88553982717813,274.83867716881144,284.4546202353098,12.436682369343169,3.8881646088357926,-0.3697401570653464,-0.2237587312014679,-0.278884621585291,0.6264424624292535,0.231040445043483,0.6433082943218708,-7.590682369343167
[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]([C@H:7]2[O:8][c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[CH2:15]2)[cH:16]1,7.139731349535971,1.8765327508887573,8.926274462703812,425.4823212939722,648.5774394529477,18.684029690812665,277.88640542354545,293.0532196514747,12.403895337447986,3.8923795570153072,-0.3695949947873348,-0.2234740962957127,-0.145400870736704,-0.5401437229190935,0.2313266550206738,0.6405505201245852,-7.557895337447986
[CH3:1][c:2]1[cH:3][cH:4][c:7]([C@H:8]2[O:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[CH2:16]2)[cH:6][cH:5]1,10.377269461003092,2.103155832470504,5.9378012306331325,424.14223030731125,646.9742176364189,18.545275659116623,275.04194932022926,288.55704978293454,12.379031547773293,3.8919862120820334,-0.3691429328144151,-0.2228301037515512,-0.4389823893401949,-0.3105851984589629,-0.4997681739243207,0.6374932761120693,-7.533031547773293
[CH3:1][O:2][c:3]1[cH:4][cH:5][c:8]([C@H:9]2[O:10][c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[CH2:17]2)[cH:7][cH:6]1,7.104421496616807,1.6275658816375889,10.990901445557832,439.7616070007249,673.5007262150539,18.545186604351628,286.8300006459917,299.6673960796979,12.22585022102342,3.904539361062291,-0.3694502269039937,-0.2254151148615451,0.2896587027151858,0.2398108559640221,0.550354636854008,0.6226912608529722,-7.379850221023419
[F:1][C:2]([c:3]1[cH:4][cH:5][c:8]([C@H:9]2[O:10][c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[CH2:17]2)[cH:7][cH:6]1)([F:18])[F:19],7.010493871189365,2.1891144083434844,11.01745212404371,449.5396330070456,694.3299170835576,18.558673434937944,286.1433102114563,300.1336737324997,13.002305891986518,4.703397390605688,-0.3833651880645373,-0.2663131055784576,-1.427038662689465,-0.175515663191778,0.809411959703134,0.9672874494691658,-8.156305891986518
[F:1][c:2]1[cH:3][cH:4][c:7]([C@H:8]2[O:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[CH2:16]2)[cH:6][cH:5]1,10.12675935874412,2.019193460573833,6.032059716472212,406.2111673220675,616.2510016747534,18.60291005982953,255.65506721956376,269.04631569050616,12.74280860878921,4.228162290008976,-0.3770239313935667,-0.2440958910375494,-0.6895236141564642,-0.6378051383366097,-0.0652054764410035,0.7778276302077367,-7.896808608789209
[CH3:1][C@H:2]1[O:3][c:4]2[cH:5][cH:6][cH:7][cH:8][c:9]2[CH2:10]1,5.999821087222429,1.9861078639602123,6.045482440015752,312.48106079158066,447.1902488143798,16.782976744621983,181.9372661296541,200.78412804541105,12.80720088832969,2.8880778790246397,-0.3694296073552903,-0.2191790247665031,-0.3821987959312094,-0.5309658631880665,0.1724401832496671,0.4541651001398898,-7.96120088832969
[CH3:1][CH2:2][CH2:3][CH2:4][C@H:5]1[O:6][c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[CH2:13]1,9.780955145533104,1.991729814979632,8.021254445382661,400.9213074175781,596.343370984585,17.12431933983855,255.43581263128036,274.3851809796284,12.572138646129217,2.899260317719823,-0.3685805824322377,-0.2188627660703129,-0.2451356934694728,-0.5775475994178225,0.0319011959327353,0.4316379681583346,-7.726138646129216
