atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.41705647245874,59.46529511509917,0.47004286246738725,95.17732355775777,0.029927802195543945,0.027558506475892766,0.028743154335718356,-0.0023692957196511794,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.22878408284443,68.57968561309268,0.41888161572866195,104.36559594737209,0.04559604594476104,0.04924178710949794,0.04741891652712949,0.0036457411647368987,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.59218315102225,63.12537835858413,0.4487455739843459,99.00219687919426,0.048138499328739384,0.08245450829657812,0.06529650381265875,0.034316008967838735,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.65217382269984,44.3951846240183,0.582714079388744,74.94220620751668,0.054229491399926374,0.0939584585372718,0.0740939749685991,0.03972896713734544,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.44947951674764,59.49299908892236,0.4702233973164368,95.14490051346887,0.02992785740930913,0.027558489248853603,0.028743173329081367,-0.0023693681604555206,"[(-0.07797, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.18485608735624,68.5914175670945,0.4186370201267238,104.40952394286028,0.04559609803039729,0.049241801894337404,0.04741894996236735,0.003645703863940114,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.5681273439692,63.13758847643237,0.4486116287737607,99.02625268624732,0.048138465951201526,0.0824545339739995,0.06529649996260051,0.03431606802279798,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.5768686875772,44.4422594901949,0.5822947726425642,75.01751134263931,0.054229372129368236,0.0939585716679437,0.07409397189865596,0.03972919953857547,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.42542370969458,59.39696509465368,0.4700894521058517,95.16895632052193,0.029927866996727975,0.027558614239227418,0.028743240617977697,-0.0023692527575005506,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.22669227353546,68.53440442311279,0.4188699683190458,104.36768775668105,0.04559599087191502,0.049241974313973154,0.04741898259294409,0.0036459834420581316,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.56498963000575,63.13677666021022,0.4485941576593366,99.02939040021076,0.04813843451182308,0.08245456480577458,0.06529649965879883,0.0343161302939515,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.615567159793,44.46934676545156,0.5825102497204622,74.97881287042351,0.05422948635281334,0.09395842991031389,0.07409395813156361,0.03972894355750055,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.43379094693043,59.41793276512996,0.47013604174431606,95.16058908328608,0.029927840573990346,0.027558554149163063,0.028743197361576704,-0.0023692864248272827,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.23715132008027,68.50049026223138,0.4189282053671263,104.35722871013624,0.04559609081160763,0.04924182273032177,0.0474189567709647,0.0036457319187141457,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.61623895807531,63.060961952216275,0.448879519194931,98.9781410721412,0.048138525582530456,0.08245449105415484,0.06529650831834265,0.03431596547162438,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.6375311575371,44.45187729156149,0.5826325475214312,74.95684887267942,0.054229499803961134,0.09395841785994707,0.0740939588319541,0.03972891805598594,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.44947951674764,59.469318260801586,0.4702233973164368,95.14490051346887,0.029927795754095973,0.02755851813227686,0.028743156943186417,-0.002369277621819113,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.19008561062864,68.57015145412802,0.4186661386507641,104.40429441958787,0.045596063342717826,0.04924179535684819,0.04741892934978301,0.0036457320141303623,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.5513928694975,63.14240655992347,0.4485184494968319,99.04298716071901,0.04813849499835743,0.08245449373513869,0.06529649436674806,0.03431599873678126,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.55804240379655,44.45458766131344,0.5821899459560194,75.03633762641996,0.05422949134466677,0.0939584148661578,0.07409395310541228,0.03972892352149102,"[(0.12629, 0.18219, 1.043, 2.831)]"
