substrate,Sterimol_L,Sterimol_B1,Sterimol_B5,SASA_Area,SASA_Volume,Disp_int,Disp_Volume,Disp_Area,XTB_ip,XTB_ea,XTB_HOMO,XTB_LUMO,XTB_Dipol_1,XTB_Dipole_2,XTB_Dipole_3,XTB_Electrophilicity,XTB_Nucleophilicity
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][c:11]1[cH:19][c:18]2[cH:17][cH:16][cH:15][cH:14][c:13]2[o:12]1,13.533249973150562,1.989865030557356,14.153010831964234,575.3216648404001,885.8724142704868,17.470085224580505,389.25626468937753,414.28213737820505,12.307698374589394,3.69854447374128,-0.3743472642270506,-0.2363883496645362,0.3637378289744388,-0.0430670995775929,-0.2585418778311044,0.5788847430141678,-7.461698374589394
[CH3:1][CH:2]([CH3:3])[c:4]1[cH:12][c:11]2[cH:10][cH:9][cH:8][cH:7][c:6]2[o:5]1,5.757324032616371,1.989137576142575,7.895119482939302,360.4720074199656,528.8609567627875,17.256042549993005,220.02091995666945,239.67271439189665,12.877860255993957,3.688964839469666,-0.3751849745251557,-0.2366061057383388,-0.3342904530933335,-0.1471982067892865,0.1137528256685089,0.6429393571100976,-8.031860255993957
[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:13][c:12]2[cH:11][cH:10][cH:9][cH:8][c:7]2[o:6]1,5.64303629495727,2.8422448157528097,7.942798198942935,376.04215213629817,565.7919140208465,17.43699194200032,241.23869284827816,253.2734927586268,12.799512174595286,3.670511026653223,-0.3738446765793635,-0.2353904262443409,-0.4137975764539123,-0.1207932979162533,0.0771567195339113,0.629061134018748,-7.953512174595286
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[o:16]2,4.591245903957783,1.922348899178624,5.709289294985911,419.782796051991,636.4939481730457,18.80991671231776,266.30225048061175,284.4444205283384,12.55399709274954,4.295091636812496,-0.3754537922246772,-0.238810120395532,-0.3051963044248409,0.049591913265089,-0.1133197273312842,0.7752831073698878,-7.70799709274954
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.591473996082359,1.7004832287007223,6.003577277907954,390.1933457744723,584.1257256119083,18.73277842158,242.61614674302345,256.836298187262,12.471012981421673,4.901602950632194,-0.3729980277023153,-0.2628995797620854,0.1721609121148239,0.149821555905341,0.0162476206251745,0.9741819516937787,-7.625012981421673
[CH3:1][c:2]1[cH:3][o:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]12,7.266542359698695,1.8809187541513452,5.52583267341076,302.7814288389682,431.72002244976335,17.0310357780248,172.37759792449867,191.17300890466345,13.04248243045751,3.686384254615513,-0.3780637943736452,-0.2393896455468764,-0.3062093684016039,-0.2958441185490703,-0.1183052153881447,0.661567084547965,-8.19648243045751
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[n:10][cH:11][cH:12][cH:13][cH:14]1)[o:15]2,4.592020417842867,1.7004925352848883,5.92523718704394,387.1629928341152,576.0979835401657,18.469891760009872,233.6185404323301,248.33339823721423,12.519356354576384,5.128362948377431,-0.3700645711965487,-0.2727553386479762,0.2450533051027847,0.0487302154459058,0.4327328467291429,1.0704492980318894,-7.673356354576384
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8](-[c:9]1[cH:10][n:11][cH:12][cH:13][cH:14]1)[o:15]2,4.5909706680639975,1.7013120575740452,5.398898812237776,383.6128630992686,572.8599847146785,18.648671724206523,234.70008363544585,248.42930135121307,12.541089657515206,5.176823496288605,-0.3699849380042245,-0.2744186291460359,-0.2249633382265297,0.9441291850061112,0.2157753244876674,1.0933757780841793,-7.695089657515206
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]2)[o:13]1,9.196753070951967,1.877512738074048,6.738704259039815,363.9815779290784,532.2784899182234,17.477330660087485,213.7794766273327,232.8486739089616,12.61783884760002,4.411572350911587,-0.3721574308213279,-0.2553567653967017,1.272285756506337,-0.223169172142768,0.0359175259420454,0.8200684671550886,-7.771838847600019
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12][cH:13]2)[o:14]1,9.18611272683606,1.8776354519383247,8.297460926653324,397.5720049132895,589.8089682222864,17.553608096310008,241.3379242544113,260.67178774270974,11.98705499340606,4.022584591983359,-0.3550313203128524,-0.2380550049601693,-0.0778354985102119,0.2295406068767018,0.6040385165767979,0.6264159435470714,-7.14105499340606
[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:6][cH:7][c:8](-[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][cH:16]2)[o:17]1,9.018783514866874,2.00518009909922,9.45321948498978,477.91203529919,734.1277225830667,17.862588789488193,314.05722410256794,332.9748239850955,11.91935781112024,4.050562030160156,-0.354686325293337,-0.2379130638618168,-0.1836677756540343,0.4399130117535971,-0.4268758079734693,0.6260849599901126,-7.073357811120241
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([O:9][CH3:10])[cH:11][c:12]([O:13][CH3:14])[cH:15]2)[o:16]1,11.36347393300253,1.8775731505612503,8.221150945724835,440.831350570931,663.9467030966164,17.625170888396752,277.9574259324521,294.88419944605323,12.118481387264277,4.1316655044275,-0.3610286465056974,-0.2413214763670451,0.2041705339786272,-0.6165144266469913,0.0447488552683942,0.6731294937171252,-7.272481387264277
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([O:9][CH3:10])[c:11]([O:12][CH3:13])[c:14]([O:15][CH3:16])[cH:17]2)[o:18]1,11.25992732587291,1.869159796345968,8.617763803831085,467.0813090807647,723.4691773516275,17.90067554269446,309.4784094236884,322.29478845730563,12.080754792929906,4.2990767694914425,-0.362662610527969,-0.2450831133396599,-0.2521539347557925,-0.0567241968495482,-0.1604943853669054,0.7184679652736995,-7.234754792929905
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([N:10]([CH3:11])[CH3:12])[cH:13][cH:14]2)[o:15]1,10.551973965307532,1.8764469617348023,8.458991560973553,423.3027433419185,639.1174021451036,17.78127540264354,271.30964029139506,284.4561930676792,11.28695672354184,3.724521400790709,-0.3325135899473229,-0.2242648067150764,0.9390273938314092,0.2427109255195763,0.077980205742776,0.4677204879710371,-6.44095672354184
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][c:10]([CH3:11])[cH:12]2)[o:13]1,10.21905954576573,1.8776380808880475,6.546701666037844,381.7826368179962,562.8153367063758,17.57247316588913,233.5655431593446,252.25826777753213,12.294971868308252,4.083397725341625,-0.3612156217830423,-0.2414935807996182,0.13262465580072,-0.1303662348926908,0.0128775670208022,0.6805567599541571,-7.448971868308252
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([CH3:10])[cH:11][cH:12]2)[o:13]1,9.505739995768815,1.8778670251283147,7.403708474587566,382.0726311051883,563.2852619113835,17.535005120144056,234.04177836099305,251.95876195649055,12.16551026397354,4.081057979409349,-0.3589421297500288,-0.2404534543818175,0.0628390198822204,0.0265152103704334,-0.1147792228727859,0.6642745133642566,-7.319510263973541
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][c:10]([F:11])[cH:12]2)[o:13]1,9.804646739716995,1.8775908404187047,6.546949161256983,363.8315763460468,532.0952851075251,17.495998193656067,212.4515706748107,231.75035992504223,12.717320846898176,4.481197777128463,-0.3744376727983035,-0.2581306743236444,1.1039406798985405,-0.373335950536808,-0.5215610628415468,0.855193356381486,-7.871320846898177
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]3[c:10]([cH:11][cH:12][cH:13][cH:14]3)[cH:15]2)[o:16]1,9.598568095799743,1.877453915986892,8.957985077694445,418.0834747612364,632.8121744379622,18.677568916320627,264.8735145743448,278.93796599609635,12.04029548943014,4.820976123684192,-0.3610707116549663,-0.2606761239496282,0.3503294990669167,0.1001914747467609,0.0372706467827347,0.8899463519109767,-7.194295489430141
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[o:12]1,9.191085809358365,1.8777326068311844,6.547711553478049,353.2326725846424,514.1541281362755,17.481168944382738,209.6203168445968,228.45686364856917,12.43471419964462,4.130331985388837,-0.3639951532790882,-0.2448862939377741,-0.331923095731669,0.0451121736855243,0.0814967277574716,0.7110517471803947,-7.588714199644619
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([C:10]([F:11])([F:12])[F:13])[cH:14][cH:15]2)[o:16]1,10.088989565539675,1.877833813521374,7.986653771583284,408.01001510028624,611.1950961486431,17.58871049781202,243.00919791892056,262.33690759992334,13.014993292075772,5.001259561140334,-0.3854494066849371,-0.2753615151348917,-2.2602079626914997,-0.1980286122095909,0.1102540672756321,1.080850510679931,-8.168993292075772
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][c:8]([C:9]([F:10])([F:11])[F:12])[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19]2)[o:20]1,10.652023438895773,1.8780972912743048,8.228225346854076,462.3673499286281,707.1808769532726,17.690011812155355,277.2335567059045,295.71690680482686,13.449125407380572,5.535112709064569,-0.4008457089641671,-0.2951343688489652,2.413490891301629,-0.4371014964750208,-0.0829798795184187,1.363810188715788,-8.603125407380572
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]2)[cH:4][o:3]1,10.48179409546032,2.0348427165994822,5.246352614204866,362.5509572295752,531.70352652708,17.516568472327933,212.7400991625559,231.6530387777813,12.882980839844056,4.084583923655558,-0.3803524386817994,-0.2467640206620811,1.1954565285079646,0.0229386867722003,-0.0311495721648661,0.7520381714435136,-8.036980839844055
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[c:8]([F:9])[cH:10][cH:11][cH:12][cH:13]2)[cH:4][o:3]1,9.87597365544362,2.027396495657856,5.278930847708953,357.1512781723669,525.8040622166034,17.56105667006443,213.3663059018456,228.95571682205696,12.874186795281997,4.0906983662512255,-0.3776596362204122,-0.2478614864781286,0.0860161311636139,0.6482898154308774,0.63918475250096,0.7527598373959332,-8.028186795281995
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[cH:13][cH:12][c:10]([CH3:11])[cH:9][cH:8]2)[cH:4][o:3]1,11.097906496385226,2.032460650492568,5.236345637716658,380.6620076598181,562.7927439290708,17.507195805897513,232.29259137904032,250.3633256058996,12.418583694413396,3.749913771390466,-0.3672255021566066,-0.2311489016148333,-0.0019440883460732,0.1935880819453688,0.1554175748821107,0.6048364368039176,-7.572583694413396
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[cH:4][o:3]1,9.897018978415362,2.0327210842024943,5.235970447312461,351.92205234070803,513.6760515959403,17.496887110302215,208.42750161426784,226.06185174873025,12.70968213618473,3.79246964353879,-0.3723345243249089,-0.2356974613956791,0.2535698327045419,0.1922627966578929,-0.028821418753113,0.6501214266947164,-7.86368213618473
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]2)[cH:4][o:3]1,12.052087169983032,2.025004471839103,5.251461263940955,396.01138674314166,588.83220766007,17.565732038961244,245.3350917792148,262.3747246312395,12.214498480010604,3.6996513408565,-0.3622176154914173,-0.2288499801057173,-0.0866041592048836,0.1889627309226758,0.2436548144456239,0.5683476720223691,-7.368498480010603
[CH3:1][c:2]1[cH:6][c:5](-[c:7]2[cH:8][c:9]3[c:10]([cH:11][cH:12][cH:13][cH:14]3)[cH:15][cH:16]2)[cH:4][o:3]1,11.288271896241252,2.0716201785244746,7.233673494326066,416.6328623966771,632.2692850970874,18.631927818152825,264.2220101415843,276.5436424731452,12.235205507987631,4.6475693328619165,-0.3680197926397082,-0.2578232216232758,0.2162410599194912,0.0446142769124704,0.242507433533107,0.8518338521110322,-7.389205507987633
[CH3:1][c:2]1[cH:10][c:9]2[cH:8][cH:7][cH:6][cH:5][c:4]2[s:3]1,8.729799993732758,1.9027305690095195,3.6830416274632527,317.78212458833235,457.93964126649865,18.145963005070904,189.0418014342342,204.58508309569893,12.710378114232704,4.098919444083716,-0.3719229166115997,-0.2464965352945089,0.2352640802727417,0.0500096868479062,-0.409486750230656,0.7352982588944551,-7.864378114232705
[CH3:1][CH2:2][c:3]1[cH:11][c:10]2[cH:9][cH:8][cH:7][cH:6][c:5]2[s:4]1,5.84420869488434,1.987742699345673,8.012717733861457,345.36208043125373,506.44282962241135,18.241164615343976,212.52953920989623,228.7855266658281,12.675392348838516,4.1336307314971785,-0.3714525549555669,-0.2469120247402187,-0.1521300957562728,0.4294903433996664,-0.1167525077032085,0.7412407972027416,-7.829392348838516
[CH3:1][CH2:2][CH2:3][c:4]1[cH:12][c:11]2[cH:10][cH:9][cH:8][cH:7][c:6]2[s:5]1,10.808872819803266,1.9873739529122945,4.340985480026326,375.1820694100163,556.20603699199,18.15141715732623,236.89958311118755,252.78705094806955,12.611225750778145,4.140561778458342,-0.3712188357312745,-0.2466125568203021,-0.2570642957414977,0.1739278727208388,0.3687870193709979,0.7354883885258391,-7.765225750778143
[CH3:1][CH2:2][CH2:3][CH2:4][c:5]1[cH:13][c:12]2[cH:11][cH:10][cH:9][cH:8][c:7]2[s:6]1,7.980186018705482,1.9900469628270607,9.483328062816913,405.5720563711092,606.9126824184013,18.08292198502405,259.68510894746385,275.2894687930416,12.54847097537278,4.145140178258925,-0.3710734615751457,-0.2465147743297388,-0.3106646419372127,-0.1247268707770484,0.3476744227218058,0.7292132121511984,-7.70247097537278
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][C:10]([c:11]1[cH:19][c:18]2[cH:17][cH:16][cH:15][cH:14][c:13]2[s:12]1)=[O:20],16.11072587696843,1.9821879941256784,13.49628056218132,588.3908810151753,914.9011128504292,18.123706662743,407.3617951283301,422.7087607624408,12.43934392510418,5.55527468468368,-0.3893863206971851,-0.2941512218280075,0.7267650956794043,0.5682033217527471,-0.7389470460475627,1.2516847480056912,-7.593343925104179
[CH3:1][CH:2]([CH3:3])[CH2:4][c:5]1[cH:13][c:12]2[cH:11][cH:10][cH:9][cH:8][c:7]2[s:6]1,4.6814250299574285,1.9963126993112232,8.96607388992443,392.1221185828026,595.1850786457611,18.34999558191426,256.7268712409868,267.6895978340053,12.552345103927504,4.141591714797989,-0.3706242599076647,-0.2461406078175113,-0.2401017496709494,0.1662179448197254,-0.4018710461645183,0.7286374499576461,-7.706345103927504
[c:1]12[cH:2][cH:3][cH:4][cH:5][c:6]1[cH:7][c:8]([CH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[s:16]2,4.618035637539461,1.75977628107605,6.190456566592902,426.9633031855652,656.8825290999459,19.60459228884789,280.4938334720325,290.65728400680086,12.405210477699756,4.578718364895446,-0.372168448487078,-0.2492935178559043,0.0997921587039409,-0.4054490836350477,0.061550249013105,0.8492346487911372,-7.5592104776997555
[CH3:1][c:2]1[cH:3][s:4][c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]12,7.1613435258651945,1.905256981780067,5.668694057579479,313.0620475156018,453.8868651547397,18.151956804468224,186.71373059114376,199.18839371426265,12.630193226245469,4.119954660199117,-0.3700565617159307,-0.2481040965118019,0.2542539477193657,-0.6144606814791396,-0.0888316574896023,0.7317281883506898,-7.784193226245467
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[s:12]1,9.99249981008286,1.8059800445581988,5.670080028241285,361.332767432749,534.2276467566894,18.55461750111483,223.45825273384463,235.7714119775094,12.397523029532593,4.640320688589078,-0.3668495501636799,-0.2581571753600157,0.2919720318897297,-0.1809505980464414,0.2083868834582734,0.8695373918225046,-7.551523029532591
[F:1][c:2]1[cH:3][cH:4][c:7](-[c:8]2[cH:9][cH:10][c:11]([CH3:12])[s:13]2)[cH:6][cH:5]1,11.587832250598357,1.790175898617974,3.443415167994116,372.1116668813602,552.4205749194433,18.506965312917384,226.44473483651677,239.4640874483348,12.57457088442434,4.891353500558344,-0.374611778948695,-0.2672572232414924,1.2569711266530388,-0.433558913658008,-0.1409382788961301,0.9832127825501472,-7.7285708844243395
[CH3:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:19][c:14]([C:15]([F:16])([F:17])[F:18])[cH:13][c:8]([C:9]([F:10])([F:11])[F:12])[cH:7]2)[s:20]1,11.758479386998726,1.910116381696052,7.057213614038451,469.8974471342309,726.7186252721889,18.494196984454117,288.5708859252559,301.93143415035,13.356127199274775,5.8569864748778375,-0.4016063966999212,-0.3011875513484378,2.5276538343891604,-0.0227263386986162,-0.3583118333879255,1.511033212465583,-8.510127199274777
[F:1][C:2]([c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([CH2:10][CH3:11])[s:12]2)[cH:13][c:14]([C:15]([F:16])([F:17])[F:18])[cH:19]1)([F:20])[F:21],6.198459531511422,2.177306442589884,10.080696617950332,497.37740906909846,774.7156311002127,18.543359100887884,314.95856978248366,327.23151779064665,13.312380591170047,5.8573326692595415,-0.4013935446163135,-0.3007289157134213,2.509310256591015,-0.4881304198702328,0.0703115515922548,1.506144722137193,-8.466380591170047
[F:1][c:2]1[cH:3][cH:4][c:7](-[c:8]2[cH:9][s:10][cH:11][c:12]2[CH3:13])[cH:6][cH:5]1,10.197866082919347,2.1568856019162417,4.355043445597156,366.0411616741966,547.5154223302983,18.66432527190589,227.76315945341676,238.77437449591105,12.863354176075347,4.530509088453969,-0.3867059938502604,-0.2545516745320567,-0.6872624643995526,0.1850698397165229,-0.0457892787256757,0.889832601016809,-8.017354176075347
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]12,8.3459156491545,2.412583134164953,7.0967918941398285,449.6422791326543,699.8830588350922,18.10782607768446,305.79447406176433,316.67242359391173,12.5624156377582,4.214941732312606,-0.3710925198597501,-0.2458345739030029,-0.4513147899669949,0.4451940408235832,-0.9141092121109748,0.7517587001509897,-7.7164156377582
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][cH:15][c:16]([CH3:17])[c:18]12,8.154196220009677,2.483975863506364,7.261797957298809,466.0123357403747,736.6667059978912,18.300846031192208,327.57109781678986,332.77359032900085,12.306435607239516,4.178747445131068,-0.3643471077141506,-0.2430770303315899,-0.0672013533466167,0.6588108232467283,0.968444652500398,0.7097242023592165,-7.460435607239516
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][c:15]([CH3:16])[cH:17][c:18]12,8.361723496335816,2.552625616375958,7.097271900940482,477.79224258354486,748.0597324333338,18.191451510246573,328.4858604850433,340.9740956754755,12.408174535193986,4.180564723987537,-0.3680176394236162,-0.2432158128640396,0.3175429843143584,-0.6787653471511338,0.5911308601793714,0.7226432326729566,-7.562174535193986
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][c:14]([CH3:15])[cH:16][cH:17][c:18]12,8.348690161785662,2.493514393168208,7.101279283620023,478.0422384057395,748.1989789885914,18.195600232330086,329.48184227159885,340.9733601116853,12.347286425557002,4.168891016336462,-0.3655572051030958,-0.2422870058456417,0.418000738072009,-0.7381641154173808,0.1346714504625927,0.7117746732131595,-7.5012864255570015
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[c:13]([CH3:14])[cH:15][cH:16][cH:17][c:18]12,8.57098623978162,2.3415490923660984,7.129996885920663,464.8623562410364,736.7463076390025,18.459460012186646,328.68869536281915,336.3715962277374,12.31594739610556,4.136362222482929,-0.3648601306840285,-0.2419575368046091,-0.5777078964260589,-0.2906555704446367,0.8113978037428731,0.698412345630899,-7.46994739610556
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][c:15]([O:16][CH3:17])[cH:18][c:19]12,8.359017414481247,2.729697198597997,7.782113898349413,493.2516091647535,774.3520487004241,18.203514536242157,341.8808793372692,352.7837323576293,12.236732292047725,4.233401744138084,-0.3641787985336877,-0.244690456987182,-0.4872265751996556,-0.4050440897352778,-0.0173860100877639,0.7175622189017955,-7.390732292047723
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][c:15]([Si:16]([CH3:17])([CH3:18])[CH3:19])[cH:20][c:21]12,8.351863059103392,3.375478478447507,8.496128225279298,574.9523337385327,927.1178284616976,18.942680130285723,416.5013785906557,426.78050750387024,12.128629049277071,4.258740953490581,-0.3669084336885836,-0.2422558765151098,0.3562323937312626,0.7234982100810636,0.5712329302728559,0.7120174221086076,-7.282629049277073
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][C:7]([CH3:8])([CH3:9])[CH3:10])=[O:11])[c:12]2[cH:13][cH:14][c:15]([CH:16]3[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21]3)[cH:22][c:23]12,8.34103216501032,3.246902358213024,9.48114294957492,580.401853819572,938.914160035815,18.66886430137972,430.77992849763416,431.38100696343,12.201528767405184,4.214915395495573,-0.3678230073034417,-0.2431069551757483,-0.3052131770906103,-0.8083016231834468,-0.5018098114630285,0.7077178272302906,-7.355528767405183
[CH3:1][CH:2]([CH3:3])[c:4]1[cH:5][n:6]([C:7]([O:8][C:9]([CH3:10])([CH3:11])[CH3:12])=[O:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]12,6.5141794070649,2.0076404698704398,9.446265877856776,499.5721754172165,791.1165454703236,18.32785716995713,349.9384098204823,357.5767353056904,12.501129720246446,4.26155006615155,-0.3705479937717122,-0.2466223189249085,-0.1998254854418331,-1.1016840976420643,0.1828258081166724,0.758450593667891,-7.655129720246446
[CH3:1][C:2]([O:3][C:4]([n:5]1[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2[c:12]([CH:13]2[CH2:14][CH2:15][CH2:16][CH2:17]2)[cH:18]1)=[O:19])([CH3:20])[CH3:21],9.239296493141326,2.8049010071906797,9.437935038324271,529.2520481843799,848.2616832144873,18.777393767721406,382.5408077057366,387.0763117001299,12.391620559449246,4.285331952068664,-0.3696739403648721,-0.2467087837673648,0.0579699639753217,0.6428494410713685,-0.943617191976576,0.752341237020272,-7.545620559449246
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][c:7]1[cH:8][n:9]([C:10]([O:11][C:12]([CH3:13])([CH3:14])[CH3:15])=[O:16])[c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12,11.325386929297368,1.9913160473298728,11.8939660044853,595.7621114701568,947.9505721638236,18.230891540555703,426.8283794546169,438.7779386943184,12.329904843141144,4.258279782592546,-0.3706752606957348,-0.246168771222097,0.203011860872293,1.095406367912492,-0.0110248761870603,0.7364898957065378,-7.483904843141143
[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][c:11]1[cH:12][n:13]([C:14]([O:15][C:16]([CH3:17])([CH3:18])[CH3:19])=[O:20])[c:21]2[cH:22][cH:23][cH:24][cH:25][c:26]12,15.599297799710529,1.9930023906529175,11.730721663352346,708.792136015302,1143.0521559865076,18.29389400759917,520.7333108993046,529.7837682036228,12.167990612477812,4.25538940025165,-0.3704734468462203,-0.245949843927225,-0.7462281415218549,0.8431935445124967,0.0062338094371588,0.7158119634185629,-7.321990612477812
[CH3:1][c:2]1[cH:3][n:4]([C:5]([O:6][CH3:7])=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][c:14]12,7.807286613977811,1.982137828894454,5.802188006179351,379.6313293486729,567.4828986931221,17.692406180270243,234.5442057935423,250.87742824373305,12.758512138356409,4.31977482476401,-0.3755986370881252,-0.2511733941205045,-0.0896902054947696,-0.781059374091241,-0.6005672840860103,0.8081368259574586,-7.912512138356408
[CH3:1][c:2]1[cH:17][c:16]2[cH:15][cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.495025482716779,2.008961911224579,7.668447947857672,438.0825125380533,687.534023939814,18.447634851696467,303.45635583108367,309.9691838548982,12.557147093920353,4.176744342600746,-0.3691522329499125,-0.2440354601455961,0.4074873471620663,0.4718602435853645,-0.1164968279711434,0.7396457615945254,-7.711147093920353
[CH3:1][c:2]1[cH:18][c:17]2[c:15]([CH3:16])[cH:14][cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.480039829988646,2.513063704633137,6.87437091376672,458.9024134347788,730.5237823622201,18.47717608245334,327.12787926727225,331.66901766903675,12.290853356318962,4.1298263941863445,-0.3630391669039817,-0.2410866152895343,0.5718092358982942,-1.004597153883669,0.5699351428503819,0.6934655925494728,-7.444853356318962
[CH3:1][c:2]1[cH:18][c:17]2[cH:16][c:14]([CH3:15])[cH:13][cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],9.633117180779058,2.0643189373134474,7.665546776857159,466.6524723011008,736.6657840380037,18.357547546372828,327.1108271384832,332.86984058352004,12.431045369320746,4.142385867845414,-0.3664814216417481,-0.2414246890368445,-0.1272744483118675,-0.6811717738396097,0.0323354460358906,0.7141398416628383,-7.585045369320746
[CH3:1][c:2]1[cH:18][c:17]2[cH:16][cH:15][c:13]([CH3:14])[cH:12][c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],9.564141629617572,2.0067794742276712,7.669019211246224,462.4124611051951,735.2910458907685,18.482155001824907,326.385782385684,332.1699520746768,12.30984557892807,4.136665365173092,-0.3633942320243097,-0.2408018277681954,-0.3261868582529224,0.7508185926434789,-0.0245135504118543,0.6977611055425041,-7.463845578928069
[CH3:1][c:2]1[cH:18][c:17]2[cH:16][cH:15][cH:14][c:12]([CH3:13])[c:11]2[n:3]1[C:4]([O:5][C:6]([CH3:7])([CH3:8])[CH3:9])=[O:10],8.5069676664283,1.8805398002091145,7.646647042223515,446.27209971613865,719.15034687407,18.644338702352115,324.8081868654006,321.7747710417559,12.370367590201012,4.09565463403864,-0.3637776786741858,-0.2406523797926409,0.7608106566381712,-0.1154910692775166,-0.5590062341807471,0.6931868413078806,-7.524367590201011
